2025-08-15 13:24:38,138 INFO    MainThread:39276 [wandb_init.py:setup_run_log_directory():703] Logging user logs to c:\Users\dari\Documents\GitHub\2024-25b-fai2-adsai-dariavladutu236578\datalab_tasks\task8\wandb\run-20250815_132438-kaws820m\logs\debug.log
2025-08-15 13:24:39,143 INFO    MainThread:39276 [wandb_config.py:__setitem__():154] [no run ID] config set patch_size = 256 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4E53EA770>>
2025-08-15 13:24:39,143 INFO    MainThread:39276 [wandb_run.py:_config_callback():1380] config_cb patch_size 256 None
2025-08-15 13:24:39,143 INFO    MainThread:39276 [wandb_config.py:__setitem__():154] [no run ID] config set prediction_threshold = 0.1 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4E53EA770>>
2025-08-15 13:24:39,143 INFO    MainThread:39276 [wandb_run.py:_config_callback():1380] config_cb prediction_threshold 0.1 None
2025-08-15 13:24:39,143 INFO    MainThread:39276 [wandb_config.py:__setitem__():154] [no run ID] config set cropper_padding = 10 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4E53EA770>>
2025-08-15 13:24:39,143 INFO    MainThread:39276 [wandb_run.py:_config_callback():1380] config_cb cropper_padding 10 None
2025-08-15 13:24:39,143 INFO    MainThread:39276 [wandb_config.py:__setitem__():154] [no run ID] config set min_area_filter = 50 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4E53EA770>>
2025-08-15 13:24:39,143 INFO    MainThread:39276 [wandb_run.py:_config_callback():1380] config_cb min_area_filter 50 None
2025-08-15 13:24:39,143 INFO    MainThread:39276 [wandb_config.py:__setitem__():154] [no run ID] config set top_crop_ratio = 0.15 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4E53EA770>>
2025-08-15 13:24:39,144 INFO    MainThread:39276 [wandb_run.py:_config_callback():1380] config_cb top_crop_ratio 0.15 None
2025-08-15 13:24:39,144 INFO    MainThread:39276 [wandb_config.py:__setitem__():154] [no run ID] config set aspect_ratio_threshold = 1.5 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4E53EA770>>
2025-08-15 13:24:39,144 INFO    MainThread:39276 [wandb_run.py:_config_callback():1380] config_cb aspect_ratio_threshold 1.5 None
2025-08-15 13:24:39,145 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:24:39,161 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:24:39,161 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:24:40,396 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:24:40,408 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:24:40,408 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:25:06,860 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:25:06,881 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:25:06,881 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:25:33,427 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:25:33,446 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:25:33,446 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:25:59,326 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:25:59,343 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:25:59,343 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:26:04,811 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:26:04,831 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:26:04,831 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:26:37,592 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:26:37,610 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:26:37,610 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:26:38,127 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:26:38,147 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:26:38,147 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:26:57,060 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:26:57,081 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:26:57,081 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:26:57,086 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:26:57,093 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:26:57,096 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:26:57,843 INFO    MainThread:39276 [wandb_run.py:_finish():2260] finishing run 236578-breda-university-of-applied-sciences/Hades-Root-Length-Kaggle/kaws820m
2025-08-15 13:26:57,848 INFO    MainThread:39276 [jupyter.py:save_history():480] not saving jupyter history
2025-08-15 13:26:57,848 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] not saving jupyter notebook
2025-08-15 13:26:57,848 INFO    MainThread:39276 [wandb_init.py:_jupyter_teardown():607] cleaning up jupyter logic
2025-08-15 13:26:57,848 INFO    MainThread:39276 [wandb_run.py:_atexit_cleanup():2459] got exitcode: 0
2025-08-15 13:26:57,848 INFO    MainThread:39276 [wandb_run.py:_restore():2441] restore
2025-08-15 13:26:57,848 INFO    MainThread:39276 [wandb_run.py:_restore():2447] restore done
2025-08-15 13:26:59,989 INFO    MainThread:39276 [wandb_run.py:_footer_history_summary_info():3895] rendering history
2025-08-15 13:26:59,989 INFO    MainThread:39276 [wandb_run.py:_footer_history_summary_info():3927] rendering summary
2025-08-15 13:26:59,989 INFO    MainThread:39276 [wandb_run.py:_footer_sync_info():3856] logging synced files
